date,snow_depth_cm,snow_sub_heave,heave_cm,Longitude (x)_x,Latitude (y)_x,Station Name_x,Climate ID_x,Date/Time_x,Data Quality_x,Max Temp (°C)_x,Min Temp (°C)_x,Mean Temp (°C)_x,Heat Deg Days (°C)_x,Cool Deg Days (°C)_x,Total Rain (mm)_x,Total Snow (cm)_x,Total Precip (mm)_x,Snow on Grnd (cm)_x,Dir of Max Gust (10s deg)_x,Spd of Max Gust (km/h)_x,Elevation_x,Longitude (x)_y,Latitude (y)_y,Station Name_y,Climate ID_y,Date/Time_y,Data Quality_y,Max Temp (°C)_y,Min Temp (°C)_y,Mean Temp (°C)_y,Heat Deg Days (°C)_y,Cool Deg Days (°C)_y,Total Rain (mm)_y,Total Snow (cm)_y,Total Precip (mm)_y,Snow on Grnd (cm)_y,Dir of Max Gust (10s deg)_y,Spd of Max Gust (km/h)_y,Elevation_y
2019-07-26,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-07-26,,22.3,8.6,15.4,2.6,0.0,,,0.0,,10.0,38.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-07-26,,21.0,6.0,13.5,4.5,0.0,,,0.0,,11.0,41.0,86.2
2019-07-27,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-07-27,,20.2,8.5,14.3,3.7,0.0,,,0.0,,12.0,37.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-07-27,,19.8,4.5,12.1,5.9,0.0,,,0.3,,12.0,38.0,86.2
2019-07-28,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-07-28,,22.0,9.5,15.7,2.3,0.0,,,0.0,,35.0,34.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-07-28,,20.5,5.5,13.0,5.0,0.0,,,0.0,,4.0,31.0,86.2
2019-07-29,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-07-29,,,,,,,,,,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-07-29,,14.1,1.6,7.8,10.2,0.0,,,0.0,,,,86.2
2019-07-30,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-07-30,,17.0,5.3,11.1,6.9,0.0,,,0.0,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-07-30,,16.5,1.6,9.0,9.0,0.0,,,0.0,,34.0,40.0,86.2
2019-07-31,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-07-31,,23.9,9.0,16.4,1.6,0.0,,,0.0,,24.0,33.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-07-31,,23.3,5.8,14.5,3.5,0.0,,,0.0,,22.0,37.0,86.2
2019-08-01,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-01,,20.0,10.4,15.2,2.8,0.0,,,0.0,,5.0,38.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-01,,20.6,9.0,14.8,3.2,0.0,,,2.3,,29.0,49.0,86.2
2019-08-02,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-02,,18.1,8.3,13.2,4.8,0.0,,,0.6,,4.0,33.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-02,,16.1,5.4,10.8,7.2,0.0,,,0.2,,,,86.2
2019-08-03,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-03,,21.2,9.3,15.2,2.8,0.0,,,0.8,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-03,,20.7,6.8,13.7,4.3,0.0,,,0.7,,20.0,43.0,86.2
2019-08-04,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-04,,19.3,6.0,12.7,5.3,0.0,,,7.6,,32.0,66.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-04,,17.2,5.1,11.2,6.8,0.0,,,8.1,,31.0,74.0,86.2
2019-08-05,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-05,,10.6,4.3,7.5,10.5,0.0,,,0.0,,30.0,55.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-05,,10.3,3.9,7.1,10.9,0.0,,,0.6,,31.0,60.0,86.2
2019-08-06,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-06,,9.1,3.8,6.4,11.6,0.0,,,1.5,,33.0,34.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-06,,7.0,0.4,3.7,14.3,0.0,,,0.0,,31.0,35.0,86.2
2019-08-07,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-07,,7.4,3.7,5.6,12.4,0.0,,,0.6,,33.0,31.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-07,,,,,,,,,,,,,86.2
2019-08-08,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-08,,16.2,3.7,10.0,8.0,0.0,,,0.0,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-08,,14.6,3.4,9.0,9.0,0.0,,,0.0,,,,86.2
2019-08-09,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-09,,17.6,8.2,12.9,5.1,0.0,,,1.3,,1.0,32.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-09,,10.9,6.6,8.7,9.3,0.0,,,2.6,,4.0,31.0,86.2
2019-08-10,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-10,,9.5,4.9,7.2,10.8,0.0,,,2.7,,34.0,34.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-10,,10.5,4.2,7.4,10.6,0.0,,,3.7,,30.0,36.0,86.2
2019-08-11,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-11,,11.2,3.4,7.3,10.7,0.0,,,1.6,,33.0,46.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-11,,10.6,0.6,5.6,12.4,0.0,,,3.3,,29.0,64.0,86.2
2019-08-12,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-12,,9.9,2.5,6.2,11.8,0.0,,,0.3,,31.0,60.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-12,,9.5,1.6,5.5,12.5,0.0,,,0.0,,30.0,66.0,86.2
2019-08-13,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-13,,14.1,7.5,10.8,7.2,0.0,,,5.4,,16.0,36.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-13,,14.9,4.9,9.9,8.1,0.0,,,1.4,,21.0,36.0,86.2
2019-08-14,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-14,,12.6,8.9,10.7,7.3,0.0,,,6.3,,29.0,49.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-14,,13.3,6.8,10.0,8.0,0.0,,,3.6,,28.0,68.0,86.2
2019-08-15,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-15,,9.0,4.2,6.6,11.4,0.0,,,8.1,,32.0,55.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-15,,9.0,4.0,6.5,11.5,0.0,,,3.3,,31.0,57.0,86.2
2019-08-16,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-16,,7.0,1.6,4.3,13.7,0.0,,,2.3,,34.0,45.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-16,,5.6,1.4,3.5,14.5,0.0,,,1.3,,32.0,51.0,86.2
2019-08-17,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-17,,3.1,0.5,1.8,16.2,0.0,,,13.5,,34.0,57.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-17,,2.8,0.3,1.5,16.5,0.0,,,9.0,,34.0,56.0,86.2
2019-08-18,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-18,,2.8,0.7,1.7,16.3,0.0,,,2.1,,34.0,36.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-18,,3.1,1.0,2.0,16.0,0.0,,,1.4,,34.0,46.0,86.2
2019-08-19,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-19,,4.9,1.1,3.0,15.0,0.0,,,0.9,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-19,,6.6,0.2,3.4,14.6,0.0,,,0.9,,,,86.2
2019-08-20,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-20,,10.6,-0.5,5.1,12.9,0.0,,,0.2,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-20,,10.2,-0.8,4.7,13.3,0.0,,,0.0,,,,86.2
2019-08-21,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-21,,13.2,2.5,7.9,10.1,0.0,,,0.0,,2.0,32.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-21,,12.9,-2.1,5.4,12.6,0.0,,,0.2,,,,86.2
2019-08-22,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-22,,9.6,2.6,6.1,11.9,0.0,,,0.0,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-22,,9.7,0.9,5.3,12.7,0.0,,,0.0,,,,86.2
2019-08-23,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-23,,13.4,3.8,8.6,9.4,0.0,,,0.0,,35.0,46.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-23,,10.3,2.6,6.4,11.6,0.0,,,0.5,,33.0,43.0,86.2
2019-08-24,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-24,,,,,,,,,,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-24,,9.4,-1.7,3.9,14.1,0.0,,,0.0,,23.0,44.0,86.2
2019-08-25,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-25,,14.1,4.7,9.4,8.6,0.0,,,0.0,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-25,,,,,,,,,,,,,86.2
2019-08-26,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-26,,15.0,6.1,10.6,7.4,0.0,,,0.0,,36.0,39.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-26,,13.3,5.0,9.1,8.9,0.0,,,2.6,,,,86.2
2019-08-27,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-27,,16.9,6.8,11.9,6.1,0.0,,,0.2,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-27,,16.1,4.1,10.1,7.9,0.0,,,1.4,,29.0,36.0,86.2
2019-08-28,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-28,,8.8,0.2,4.5,13.5,0.0,,,7.3,,1.0,51.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-28,,6.8,-1.2,2.8,15.2,0.0,,,5.4,,29.0,40.0,86.2
2019-08-29,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-29,,6.5,0.2,3.3,14.7,0.0,,,0.0,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-29,,6.3,-1.4,2.4,15.6,0.0,,,0.0,,,,86.2
2019-08-30,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-30,,6.1,0.5,3.3,14.7,0.0,,,0.3,,31.0,31.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-30,,5.7,-2.4,1.6,16.4,0.0,,,0.2,,,,86.2
2019-08-31,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-08-31,,9.7,2.0,5.9,12.1,0.0,,,0.0,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-08-31,,7.2,1.1,4.1,13.9,0.0,,,0.0,,,,86.2
2019-09-01,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-01,,12.5,0.8,6.6,11.4,0.0,,,0.0,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-01,,11.4,-2.5,4.4,13.6,0.0,,,0.0,,,,86.2
2019-09-02,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-02,,12.9,1.0,6.9,11.1,0.0,,,0.0,,13.0,36.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-02,,11.6,-2.5,4.6,13.4,0.0,,,0.0,,15.0,37.0,86.2
2019-09-03,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-03,,14.5,1.7,8.1,9.9,0.0,,,0.0,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-03,,14.3,0.3,7.3,10.7,0.0,,,0.0,,,,86.2
2019-09-04,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-04,,14.1,7.5,10.8,7.2,0.0,,,6.8,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-04,,14.7,5.7,10.2,7.8,0.0,,,0.0,,28.0,31.0,86.2
2019-09-05,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-05,,11.0,4.1,7.6,10.4,0.0,,,0.5,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-05,,12.8,2.0,7.4,10.6,0.0,,,0.0,,,,86.2
2019-09-06,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-06,,18.6,7.9,13.3,4.7,0.0,,,0.0,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-06,,18.2,5.7,12.0,6.0,0.0,,,0.0,,,,86.2
2019-09-07,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-07,,20.7,9.5,15.1,2.9,0.0,,,0.0,,16.0,40.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-07,,20.1,7.4,13.7,4.3,0.0,,,0.0,,20.0,39.0,86.2
2019-09-08,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-08,,21.6,8.9,15.3,2.7,0.0,,,0.0,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-08,,21.8,9.0,15.4,2.6,0.0,,,0.0,,30.0,33.0,86.2
2019-09-09,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-09,,22.0,9.3,15.7,2.3,0.0,,,0.0,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-09,,20.9,7.9,14.4,3.6,0.0,,,0.0,,,,86.2
2019-09-10,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-10,,15.1,8.7,11.9,6.1,0.0,,,0.0,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-10,,18.7,2.3,10.5,7.5,0.0,,,0.0,,,,86.2
2019-09-11,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-11,,15.5,6.4,11.0,7.0,0.0,,,0.0,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-11,,15.8,5.1,10.4,7.6,0.0,,,0.0,,30.0,39.0,86.2
2019-09-12,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-12,,13.4,6.9,10.2,7.8,0.0,,,0.2,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-12,,11.4,1.8,6.6,11.4,0.0,,,15.6,,,,86.2
2019-09-13,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-13,,7.6,3.8,5.7,12.3,0.0,,,1.0,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-13,,7.6,2.9,5.3,12.7,0.0,,,0.0,,34.0,31.0,86.2
2019-09-14,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-14,,5.5,2.5,4.0,14.0,0.0,,,0.7,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-14,,5.5,1.8,3.6,14.4,0.0,,,0.9,,32.0,31.0,86.2
2019-09-15,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-15,,8.9,2.4,5.6,12.4,0.0,,,0.2,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-15,,7.7,0.6,4.1,13.9,0.0,,,0.6,,,,86.2
2019-09-16,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-16,,6.9,3.7,5.3,12.7,0.0,,,0.0,0.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-16,,6.9,1.3,4.1,13.9,0.0,,,0.0,,,,86.2
2019-09-17,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-17,,9.6,4.8,7.2,10.8,0.0,,,0.7,0.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-17,,9.2,3.5,6.4,11.6,0.0,,,0.6,,,,86.2
2019-09-18,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-18,,9.3,4.8,7.0,11.0,0.0,,,0.0,0.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-18,,8.2,4.6,6.4,11.6,0.0,,,0.8,,,,86.2
2019-09-19,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-19,,6.4,3.6,5.0,13.0,0.0,,,2.2,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-19,,6.7,2.0,4.3,13.7,0.0,,,2.1,,,,86.2
2019-09-20,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-20,,11.8,0.6,6.2,11.8,0.0,,,0.0,,10.0,31.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-20,,,,,,,,,,,,,86.2
2019-09-21,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-21,,7.6,5.2,6.4,11.6,0.0,,,4.3,,8.0,35.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-21,,6.9,3.4,5.2,12.8,0.0,,,7.4,,,,86.2
2019-09-22,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-22,,6.2,3.7,4.9,13.1,0.0,,,5.9,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-22,,5.6,3.6,4.6,13.4,0.0,,,8.7,,,,86.2
2019-09-23,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-23,,5.0,2.5,3.7,14.3,0.0,,,7.4,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-23,,4.2,2.0,3.1,14.9,0.0,,,1.1,,,,86.2
2019-09-24,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-24,,7.2,2.0,4.6,13.4,0.0,,,1.1,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-24,,6.9,0.7,3.8,14.2,0.0,,,0.2,,,,86.2
2019-09-25,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-25,,6.5,-0.4,3.1,14.9,0.0,,,0.0,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-25,,7.9,-0.1,3.9,14.1,0.0,,,0.0,,34.0,32.0,86.2
2019-09-26,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-26,,3.9,-1.1,1.4,16.6,0.0,,,0.5,,34.0,36.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-26,,4.0,-2.0,1.0,17.0,0.0,,,0.0,,27.0,42.0,86.2
2019-09-27,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-27,,4.6,-1.4,1.6,16.4,0.0,,,0.0,,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-27,,,,,,,,,,,,,86.2
2019-09-28,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-28,,4.9,-2.3,1.3,16.7,0.0,,,0.0,0.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-28,,5.1,-2.6,1.2,16.8,0.0,,,0.0,,,,86.2
2019-09-29,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-29,,8.1,-2.5,2.8,15.2,0.0,,,0.0,0.0,,,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-29,,7.4,-1.5,3.0,15.0,0.0,,,0.0,,,,86.2
2019-09-30,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-09-30,,11.9,3.0,7.4,10.6,0.0,,,0.6,,32.0,38.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-09-30,,11.9,3.3,7.6,10.4,0.0,,,0.6,,28.0,35.0,86.2
2019-10-01,,,,-133.532794,68.317527,INUVIK CLIMATE,2202578,2019-10-01,,9.0,1.8,5.4,12.6,0.0,,,0.0,,29.0,31.0,104.8,-133.5018,68.7463,TRAIL VALLEY,220N005,2019-10-01,,8.6,0.7,4.7,13.3,0.0,,,0.0,,29.0,38.0,86.2
